전체주중주말,주운행선,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종완료자수,확진자수,정부대응정도,코로나진행정도,사망자수,격리된자수,국가이동제한정도,접종시작자수,경제활동인구_원자료,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_원자료,비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_원자료,총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_원자료,운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비 운영_원자료,개인운송장비 운영_전기대비증감,개인운송장비 운영_전년동기대비증감,개인운송장비 운영_이동평균(3기간),철도 여객수송_원자료,철도 여객수송_전기대비증감,철도 여객수송_전년동기대비증감,철도 여객수송_이동평균(3기간),도로 여객수송_원자료,도로 여객수송_전기대비증감,도로 여객수송_전년동기대비증감,도로 여객수송_이동평균(3기간),항공 및 수상여객운송_원자료,항공 및 수상여객운송_전기대비증감,항공 및 수상여객운송_전년동기대비증감,항공 및 수상여객운송_이동평균(3기간),기타 여객운송_원자료,기타 여객운송_전기대비증감,기타 여객운송_전년동기대비증감,기타 여객운송_이동평균(3기간),내국인출입국_전체,내국인출입국_공항,내국인출입국_항구,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,출생아수(명),사망자수(명),자연증가건수(명),조출생률(천명당),조사망률(천명당),자연증가율(천명당),합계출산율(명),출생성비(명),혼인건수(건),조혼인율(천명당),이혼건수(건),조이혼율(천명당),News_Count,Sentiment
주중,호남선,16,2,14,2,2,12186,623606,429598,527208.2532974253,37416.19488044079,360686.81974202313,10.929522483923389,225.4629072165406,7.664546767676681,0,455,69,63,323,112,112,256,972,7020.130208333333,0,0,0.0,0.0,0,0.0,0,0,28079.0,40.0,136.0,28060.0,3.6,-0.4,0.3,3.7,44237.0,26.0,250.0,44237.0,16158.0,-14.0,114.0,16176.0,63.5,0.1,0.0,63.4,61.2,0.3,-0.2,61.1,101.0,0.9,-7.9,100.4,100.221,0.759,2.049,99.9,99.364,0.14,-1.562,99.5,113.147,0.651,8.651,113.9,100.0,0.0,0.0,100.0,92.112,0.0,-0.018,92.1,101.489,-6.11,6.626,103.4,96.24,0.202,1.62,96.3,2225756.0,2151437.0,74319.0,1278604.0,1013326.0,15785.0,5633.0,37268.0,206592.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,73.0,14.0
주중,호남선,19,2,17,2,0,14322,732955,443040,616319.5266502294,43795.59121802864,372498.6822374697,11.48300599703364,267.3791641773085,7.906718480449918,0,526,0,61,465,133,133,304,1144,7357.305913978495,0,0,0.0,0.0,0,0.0,0,0,28063.0,-16.0,143.0,28078.0,3.5,-0.1,0.3,3.4,44262.0,25.0,247.0,44261.0,16199.0,41.0,104.0,16183.0,63.4,-0.1,0.0,63.4,61.2,0.0,-0.2,61.3,100.2,-0.8,-10.3,99.3,100.041,-0.18,1.964,99.9,99.795,0.431,-1.381,99.4,115.993,2.846,9.806,113.9,100.0,0.0,0.0,100.0,92.112,0.0,-0.018,92.2,101.226,-0.263,4.185,100.5,96.496,0.256,1.803,96.5,2347876.0,2269603.0,78273.0,1527832.0,1269201.0,17118.0,5775.0,15180.0,220558.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,60.0,3.0
주중,호남선,17,0,17,0,0,12750,652710,404591,552860.4282242525,39258.632545019726,342697.60582066985,10.537799514035305,239.4024747432631,7.266473776304332,0,479,0,51,428,119,119,272,1020,6743.183333333333,0,0,0.0,0.0,0,0.0,0,0,28092.0,29.0,203.0,27912.0,3.2,-0.3,0.1,3.4,44284.0,22.0,244.0,44287.0,16192.0,-7.0,41.0,16375.0,63.4,0.0,0.1,63.0,61.4,0.2,0.0,60.9,96.6,-3.6,-17.3,98.2,99.33,-0.711,1.983,99.5,99.154,-0.641,-1.442,99.5,112.675,-3.318,5.491,111.5,100.0,0.0,0.0,100.0,92.369,0.257,0.239,92.3,98.918,-2.308,6.035,100.5,96.707,0.211,2.133,96.8,2295810.0,2211850.0,83960.0,1350390.0,1130709.0,15389.0,6359.0,16243.0,181690.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,132.0,12.0
주중,호남선,17,1,16,1,0,12786,654270,393428,552805.8585676663,39338.73429606077,332251.59577438096,10.22095830146144,238.88376802787255,7.062172235538961,0,472,0,53,419,119,119,272,1022,6543.644623655914,0,0,0.0,0.0,0,0.0,0,0,27582.0,-510.0,66.0,27710.0,3.4,0.2,0.1,3.7,44316.0,32.0,256.0,44306.0,16733.0,541.0,190.0,16596.0,62.2,-1.2,-0.3,62.5,60.1,-1.3,-0.3,60.2,97.8,1.2,-14.5,97.6,98.988,-0.342,1.29,99.1,99.424,0.27,-0.541,99.3,105.725,-6.95,-2.383,106.3,100.0,0.0,0.0,100.0,92.369,0.0,0.239,92.4,101.254,2.336,5.311,100.0,97.119,0.412,2.445,97.2,2495279.0,2414465.0,80814.0,1324119.0,1112381.0,12965.0,5331.0,19162.0,174280.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,659.0,40.0
주중,호남선,19,1,18,1,0,13628,696880,434044,615414.9467446934,44228.24243117176,383869.1479117741,11.851958750020508,264.3795349391904,8.153151855241163,0,509,0,21,488,133,133,304,1101,7495.2383155469315,0,0,0.0,0.0,0,0.0,0,0,27455.0,-127.0,223.0,27562.0,4.5,1.1,0.8,4.2,44319.0,3.0,246.0,44339.0,16864.0,131.0,24.0,16777.0,61.9,-0.3,0.1,62.1,59.2,-0.9,-0.3,59.6,98.5,0.7,-13.1,99.0,98.884,-0.104,0.778,99.1,99.434,0.01,-1.011,99.4,100.444,-5.281,-8.231,102.0,100.0,0.0,0.0,100.0,92.581,0.212,0.469,92.9,99.837,-1.417,1.727,99.9,97.75,0.631,2.243,97.7,2912331.0,2831747.0,80584.0,1104803.0,884293.0,13675.0,4439.0,15995.0,186401.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,75.0,20.0
주중,호남선,16,3,13,3,3,11440,583751,468230,522640.93897170114,37477.32428759823,415268.0126170056,12.696761570196614,223.0920077661009,8.796840573160036,0,407,85,24,298,112,112,256,925,8025.129556766209,0,0,0.0,0.0,0,0.0,0,0,27649.0,194.0,301.0,27702.0,4.7,0.2,0.1,4.5,44382.0,63.0,289.0,44370.0,16734.0,-130.0,-10.0,16669.0,62.3,0.4,0.3,62.4,59.4,0.2,0.2,59.7,100.6,2.1,-9.2,100.0,99.311,0.427,0.456,99.1,99.264,-0.17,-0.831,99.3,99.824,-0.62,-9.46,100.4,100.0,0.0,0.0,100.0,93.731,1.15,1.619,93.9,98.495,-1.342,-1.324,97.6,98.336,0.586,1.556,98.1,2617946.0,2539017.0,78929.0,1201802.0,907928.0,13061.0,3789.0,64760.0,212264.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,20.0,4.0
주중,호남선,16,0,16,0,0,11040,563650,348579,512913.6921824204,36635.66375850885,317104.9387391356,9.893493135183586,224.0042927099636,6.642078632729356,0,401,0,0,401,112,112,256,900,6195.317042606516,0,0,0.0,0.0,0,0.0,0,0,28002.0,353.0,191.0,27978.0,4.3,-0.4,-0.2,4.5,44409.0,27.0,309.0,44412.0,16408.0,-326.0,119.0,16434.0,63.1,0.8,0.0,63.0,60.4,1.0,0.2,60.2,100.8,0.2,-8.9,101.4,99.121,-0.19,0.37,99.3,99.064,-0.2,-1.862,99.3,100.958,1.134,-8.0,101.5,100.0,0.0,0.0,100.0,95.455,1.724,3.343,95.0,94.375,-4.12,-1.202,96.7,98.345,0.009,2.105,98.3,2334153.0,2257551.0,76602.0,1535641.0,1251744.0,16103.0,5139.0,45801.0,216854.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,72.0,15.0
주중,호남선,18,0,18,0,0,12416,634575,414065,574530.0043826777,41280.66595798393,374824.0777207743,11.742887369477833,250.51528007358243,7.901691472513269,0,454,0,0,454,126,126,288,1012,7362.840538847117,0,0,0.0,0.0,0,0.0,0,0,28284.0,282.0,255.0,28251.0,4.4,0.1,0.3,4.2,44444.0,35.0,322.0,44438.0,16160.0,-248.0,67.0,16187.0,63.6,0.5,0.1,63.6,60.8,0.4,-0.1,60.9,102.8,2.0,-5.9,100.8,99.481,0.36,0.55,99.4,99.464,0.4,-1.532,99.3,103.635,2.677,-4.683,104.3,100.0,0.0,0.0,100.0,95.791,0.336,3.679,96.0,97.322,2.947,1.849,96.6,98.309,-0.036,1.904,98.3,2246417.0,2161720.0,84697.0,1635066.0,1382540.0,14794.0,6914.0,13523.0,217295.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,56.0,13.0
주중,호남선,18,0,18,0,0,12460,636510,442957,570667.9579020512,41272.42552669532,395829.4149885726,12.50119783937734,248.88047144317156,8.412962258271527,0,454,0,2,452,126,126,288,1015,7844.826505919972,0,0,0.0,0.0,0,0.0,0,0,28468.0,184.0,284.0,28432.0,4.0,-0.4,0.0,4.1,44460.0,16.0,319.0,44466.0,15992.0,-168.0,36.0,16034.0,64.0,0.4,0.1,63.9,61.5,0.7,0.2,61.3,98.9,-3.9,-10.7,100.1,99.652,0.171,0.673,99.5,99.294,-0.17,-2.062,99.3,108.297,4.662,-1.47,107.0,100.0,0.0,0.0,100.0,96.87,1.079,4.758,96.5,98.129,0.807,-1.333,98.3,98.272,-0.037,2.041,98.3,2401204.0,2315246.0,85958.0,1485684.0,1233562.0,15020.0,6457.0,20702.0,209943.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,54.0,10.0
주중,호남선,16,1,15,1,0,11056,564727,401500,516444.5168722154,36673.69468496404,366386.3220711594,11.37338764140062,225.3113419537112,7.646817493534548,0,410,0,2,408,112,112,256,902,7119.558934412302,0,0,0.0,0.0,0,0.0,0,0,28545.0,77.0,384.0,28498.0,4.0,0.0,0.3,4.0,44495.0,35.0,334.0,44495.0,15951.0,-41.0,-49.0,15998.0,64.2,0.2,0.4,64.1,61.6,0.1,0.2,61.5,98.6,-0.3,-8.3,98.1,99.491,-0.161,0.712,99.4,98.994,-0.3,-1.852,99.2,108.927,0.63,-2.803,108.0,100.0,0.0,0.0,100.0,96.914,0.044,4.802,96.9,99.387,1.258,1.164,100.5,98.245,-0.027,2.161,98.2,2495798.0,2426194.0,69604.0,1476218.0,1237840.0,15006.0,7327.0,23818.0,192227.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,65.0,14.0
주중,호남선,19,0,19,0,0,13136,670085,484633,596595.1482761264,42294.90322596839,431401.1886062351,13.736903730915314,268.0913080771784,8.787119843117713,0,529,0,16,513,145,145,352,1072,8585.428182525278,0,0,0.0,0.0,0,0.0,0,0,28480.0,-65.0,357.0,28414.0,3.9,-0.1,0.2,3.6,44530.0,35.0,343.0,44524.0,16050.0,99.0,-14.0,16110.0,64.0,-0.2,0.4,63.8,61.5,-0.1,0.2,61.5,96.9,-1.7,-5.2,96.3,99.187,-0.304,0.597,99.4,99.274,0.28,-0.09,99.0,106.816,-2.111,-5.061,107.5,100.0,0.0,0.0,100.0,96.967,0.053,4.855,97.0,104.032,4.645,-2.816,103.9,98.144,-0.101,2.133,98.2,2642585.0,2586456.0,56129.0,1448067.0,1218767.0,14158.0,6463.0,19169.0,189510.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,73.0,20.0
주중,호남선,17,1,16,1,0,11788,602130,459361,529893.4555190207,38216.26231411412,404068.25601605006,12.971413599097495,235.77905572779883,8.560035234943054,0,435,0,4,431,119,119,272,961,8125.002235461535,0,0,0.0,0.0,0,0.0,0,0,28216.0,-264.0,177.0,28328.0,3.0,-0.9,-1.0,3.3,44546.0,16.0,335.0,44550.0,16330.0,280.0,158.0,16222.0,63.3,-0.7,-0.1,63.6,61.4,-0.1,0.5,61.5,93.3,-3.6,-6.8,96.1,99.425,0.238,-0.037,99.5,98.794,-0.48,-0.43,98.8,106.806,-0.01,-5.69,107.3,100.0,0.0,0.0,100.0,96.985,0.018,4.873,97.1,108.359,4.327,0.76,104.3,98.3,0.156,2.262,98.2,2427634.0,2387516.0,40118.0,1586299.0,1251764.0,14575.0,6388.0,71128.0,242444.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,85.0,34.0
주중,호남선,17,1,16,1,1,11902,608359,478174,522304.99886515766,37098.72728266177,409819.4428220477,13.287562877015686,239.35091460410436,8.574129272889985,0,440,44,5,391,119,119,272,964,8397.672046907523,0,0,0.0,0.0,0,0.0,0,0,28288.0,72.0,209.0,28292.0,3.1,0.1,-0.5,3.0,44573.0,27.0,336.0,44573.0,16285.0,-45.0,127.0,16281.0,63.5,0.2,0.0,63.5,61.5,0.1,0.3,61.5,98.0,4.7,-3.0,97.0,99.794,0.369,-0.427,99.8,98.443,-0.351,-0.921,98.6,108.36,1.554,-4.787,108.1,100.0,0.0,0.0,100.0,97.232,0.247,5.12,97.9,100.485,-7.874,-1.004,102.5,98.162,-0.138,1.922,98.2,2049830.0,2022804.0,27026.0,1459664.0,1178421.0,16668.0,6903.0,39247.0,218425.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,102.0,8.0
주중,호남선,19,2,17,2,0,13108,670990,509007,580511.7247822757,41436.57954733029,440064.4011901589,14.421607308441008,266.1868583,9.215719338,0,490,0,2,488,133,133,304,1066,9075.496921182266,0,0,0.0,0.0,0,0.0,0,0,28373.0,85.0,310.0,28347.0,3.0,-0.1,-0.5,3.1,44601.0,28.0,339.0,44600.0,16228.0,-57.0,29.0,16253.0,63.6,0.1,0.2,63.6,61.7,0.2,0.5,61.6,99.7,1.7,-0.5,99.9,100.041,0.247,0.0,99.8,98.503,0.06,-1.292,98.1,109.084,0.724,-6.909,108.8,100.0,0.0,0.0,100.0,99.461,2.229,7.349,98.7,98.739,-1.746,-2.487,98.8,98.226,0.064,1.73,98.3,2153847.0,2119868.0,33979.0,1656195.0,1403576.0,16070.0,6944.0,17414.0,212191.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,297.0,23.0
주중,호남선,16,0,16,0,0,10488,536755,428610,488160.9940394154,34725.76658,392441.0368548925,12.85799301594056,224.9265605172272,8.106005354723091,0,384,0,0,384,112,111,245,846,8202.541882474809,0,0,0.0,0.0,0,0.0,0,0,28380.0,7.0,288.0,28283.0,3.1,0.1,-0.1,3.2,44625.0,24.0,341.0,44629.0,16245.0,17.0,53.0,16346.0,63.6,0.0,0.2,63.4,61.7,0.0,0.3,61.4,102.0,2.3,5.4,101.1,99.481,-0.56,0.151,99.7,97.382,-1.121,-1.772,98.0,108.822,-0.262,-3.853,109.1,100.0,0.0,0.0,100.0,99.461,0.0,7.092,99.5,97.266,-1.473,-1.652,97.8,98.565,0.339,1.858,98.5,2090192.0,2057152.0,33040.0,1456429.0,1234503.0,16028.0,7115.0,21568.0,177215.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,612.0,33.0
주중,호남선,18,1,17,1,0,12468,637340,488914,550163.6845724402,39326.17010004044,421946.0747,13.814967802411164,251.84518132947755,8.848560693908361,0,461,0,8,453,126,126,288,1016,8662.080665,0,0,0.0,0.0,0,0.0,0,0,28095.0,-285.0,513.0,28142.0,3.4,0.3,0.0,3.5,44661.0,36.0,345.0,44650.0,16566.0,321.0,-167.0,16508.0,62.9,-0.7,0.7,63.0,60.8,-0.9,0.7,60.8,101.6,-0.4,3.8,103.0,99.719,0.238,0.731,99.8,98.183,0.801,-1.241,98.6,109.305,0.483,3.58,109.4,100.0,0.0,0.0,100.0,99.461,0.0,7.092,99.6,97.454,0.188,-3.8,98.6,98.62,0.055,1.501,98.7,2342310.0,2305952.0,36358.0,1456888.0,1247337.0,13287.0,6332.0,22536.0,167396.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,61.0,14.0
주중,호남선,18,1,17,1,0,12552,641329,499978,563740.4660441012,40497.57764464538,439236.8848698808,14.002662627718449,250.56103784708387,9.287779970368248,0,453,40,10,403,126,126,288,1014,8866.514778325123,0,18,18.74,0.0,0,21.42,0,0,27952.0,-143.0,497.0,28013.0,4.1,0.7,-0.4,3.9,44665.0,4.0,346.0,44675.0,16713.0,147.0,-151.0,16662.0,62.6,-0.3,0.7,62.7,60.0,-0.8,0.8,60.3,105.4,3.8,6.9,101.6,100.09,0.371,1.206,100.0,100.2,2.017,0.766,100.0,110.15,0.845,9.706,109.6,100.0,0.0,0.0,100.0,99.88,0.419,7.299,99.7,100.99,3.536,1.153,99.0,98.93,0.31,1.18,99.2,2513030.0,2480096.0,32934.0,1272708.0,1030497.0,13149.0,5648.0,20593.0,202821.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,44.0,13.0
주중,호남선,16,0,16,0,0,11008,561975,289456,483362.9461825789,33748.108824522926,249904.6140286761,8.240974150095354,229.16784196907315,5.111757966829668,0,393,0,0,393,112,112,256,896,5168.857142857143,0,5217,500.54,591.6700000000001,44,571.99,45,0,27991.0,39.0,342.0,27911.0,4.1,0.0,-0.6,4.1,44698.0,33.0,316.0,44692.0,16708.0,-5.0,-26.0,16781.0,62.6,0.0,0.3,62.5,60.0,0.0,0.6,59.8,97.9,-7.5,-2.7,94.2,100.16,0.07,0.849,100.1,101.5,1.3,2.236,100.1,109.31,-0.84,9.486,108.1,100.0,0.0,0.0,100.0,99.88,0.0,6.149,99.9,98.69,-2.3,0.195,98.3,99.99,1.06,1.654,99.5,1046779.0,1027010.0,19769.0,685212.0,503976.0,6957.0,3499.0,42065.0,128715.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,59.0,15.0
주중,호남선,18,0,18,0,0,12384,634685,202998,520580.87223188987,36344.18849932592,166681.92743765013,5.757537125907411,257.8268295833553,3.4076374518504604,0,609,0,0,609,126,126,288,1008,3624.964285714286,0,141202,968.77,1122.3000000000002,1498,1067.84,54,0,27789.0,-202.0,-213.0,27838.0,4.2,0.1,-0.1,4.2,44712.0,14.0,303.0,44712.0,16923.0,215.0,515.0,16874.0,62.2,-0.4,-0.9,62.3,59.5,-0.5,-0.9,59.6,79.3,-18.6,-21.5,82.9,99.94,-0.22,0.819,99.9,98.59,-2.91,-0.474,99.6,104.85,-4.46,3.892,103.9,100.0,0.0,0.0,100.0,99.88,0.0,4.425,99.9,95.22,-3.47,0.845,96.4,99.5,-0.49,1.155,99.6,143366.0,130000.0,13366.0,83497.0,31497.0,1177.0,824.0,14209.0,35790.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,68.0,16.0
주중,호남선,18,1,17,1,0,12416,636500,268405,539288.2002733169,37918.932920618674,228179.5142475845,7.580929161022498,256.1702077300122,4.712799618377346,0,602,0,3,599,126,126,288,1012,4764.784376194724,0,189401,1130.22,1159.3,3945,1163.08,54,0,27734.0,-55.0,-550.0,27911.0,4.2,0.0,-0.2,4.3,44725.0,13.0,281.0,44731.0,16991.0,68.0,831.0,16821.0,62.0,-0.2,-1.6,62.4,59.4,-0.1,-1.4,59.7,71.5,-7.8,-31.3,76.4,99.5,-0.44,0.019,99.6,98.58,-0.01,-0.884,98.7,97.65,-7.2,-5.985,98.5,100.0,0.0,0.0,100.0,99.88,0.0,4.089,99.9,95.33,0.11,-1.992,95.3,99.36,-0.14,1.051,99.4,31425.0,19172.0,12253.0,29415.0,5135.0,283.0,296.0,7150.0,16551.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,35.0,9.0
주중,호남선,16,1,15,1,0,11008,564670,298056,490237.8355775806,34599.86337782053,258741.27891953423,8.445806153767919,226.7205338103849,5.348620476897543,0,527,0,0,527,112,112,256,896,5322.428571428572,0,176837,814.3,674.0600000000001,4188,816.36,48,0,28209.0,475.0,-259.0,28075.0,4.5,0.3,0.5,4.3,44756.0,31.0,296.0,44752.0,16548.0,-443.0,556.0,16677.0,63.0,1.0,-1.0,62.7,60.2,0.8,-1.3,60.0,78.4,6.9,-20.5,77.5,99.44,-0.06,-0.212,99.6,98.84,0.26,-0.454,98.8,93.02,-4.63,-15.277,95.6,100.0,0.0,0.0,100.0,99.88,0.0,3.01,99.9,95.31,-0.02,-2.819,95.5,99.32,-0.04,1.048,99.3,37802.0,24592.0,13210.0,30806.0,6111.0,435.0,253.0,2192.0,21815.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,34.0,4.0
주중,호남선,18,0,18,0,0,12384,634545,335735,540497.1134380765,37827.80308457777,286060.72154240235,9.524059039,257.1886432295266,5.864399582751084,0,591,0,0,591,126,126,288,1008,5995.267857142857,0,218882,1049.42,965.72,5001,1070.9,54,0,28283.0,74.0,-262.0,28245.0,4.3,-0.2,0.3,4.3,44775.0,19.0,280.0,44775.0,16492.0,-56.0,541.0,16530.0,63.2,0.2,-1.0,63.1,60.4,0.2,-1.2,60.4,82.7,4.3,-15.9,82.1,99.71,0.27,0.219,99.6,98.88,0.04,-0.114,99.6,96.13,3.11,-12.797,95.9,100.0,0.0,0.0,100.0,99.88,0.0,2.966,99.9,95.71,0.4,-3.677,97.1,99.32,0.0,1.075,99.4,48353.0,35877.0,12476.0,36938.0,9744.0,604.0,510.0,1860.0,24220.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,45.0,8.0
주중,호남선,18,0,18,0,0,12384,634545,331083,525783.1871287072,37461.9595579028,274462.31268750486,9.391289091426344,252.6746896663594,5.730417061904717,0,573,0,0,573,126,126,288,1008,5912.196428571428,0,245914,934.85,962.02,5260,939.82,54,0,28244.0,-39.0,-236.0,28159.0,4.0,-0.3,0.1,3.8,44795.0,20.0,265.0,44794.0,16551.0,59.0,501.0,16636.0,63.1,-0.1,-0.9,62.9,60.5,0.1,-1.0,60.4,85.1,2.4,-11.8,85.6,99.63,-0.08,0.443,99.8,101.02,2.14,1.746,100.2,98.59,2.46,-8.226,97.9,100.0,0.0,0.0,100.0,100.08,0.2,3.113,100.0,100.4,4.69,-3.632,102.0,99.54,0.22,1.396,99.5,65936.0,52310.0,13626.0,61012.0,12732.0,827.0,1298.0,1511.0,44644.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,46.0,5.0
주중,호남선,17,0,17,0,0,11732,601975,318189,509637.8976691847,36649.29959599376,270983.59467664745,8.979453874790847,236.5906361381429,5.757324558,0,547,0,5,542,119,119,272,954,5666.480295566503,0,275924,880.94,905.08,5231,885.36,51,0,27949.0,-295.0,-267.0,28068.0,3.1,-0.9,0.1,3.6,44813.0,18.0,267.0,44812.0,16864.0,313.0,534.0,16744.0,62.4,-0.7,-0.9,62.7,60.4,-0.1,-1.0,60.4,89.1,4.0,-4.2,84.8,100.19,0.56,0.765,100.2,100.76,-0.26,1.966,100.7,98.86,0.27,-7.946,98.7,100.0,0.0,0.0,100.0,100.08,0.0,3.095,100.1,109.78,9.38,1.421,104.1,99.56,0.02,1.26,99.8,88888.0,76310.0,12578.0,68797.0,8634.0,1187.0,1112.0,13719.0,44145.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,47.0,3.0
주중,호남선,18,1,17,1,1,12260,630592,262939,535142.3195973493,37247.69710398565,223901.6254508186,7.492110706003418,258.5024295547364,4.554515445093063,0,551,48,0,503,126,126,288,980,4822.686462324394,0,403470,918.49,932.85,6649,921.17,37,0,28012.0,63.0,-276.0,28026.0,3.6,0.5,0.5,3.5,44829.0,16.0,256.0,44831.0,16817.0,-47.0,532.0,16806.0,62.5,0.1,-1.0,62.5,60.3,-0.1,-1.2,60.4,80.3,-8.8,-17.7,87.3,100.74,0.55,0.946,100.4,100.27,-0.49,1.827,100.6,98.51,-0.35,-9.85,98.3,100.0,0.0,0.0,100.0,100.13,0.05,2.898,100.1,102.21,-7.57,1.725,104.5,100.35,0.79,2.188,100.4,76798.0,63898.0,12900.0,65040.0,10619.0,1066.0,815.0,7889.0,44651.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,71.0,8.0
주중,호남선,17,1,16,1,1,11506,592685,325553,526123.7415,36628.26709139478,288933.0907529485,9.357616060424178,244.11450220276635,5.870326089267268,0,475,24,0,451,119,119,272,922,6009.350574712644,0,428002,942.69,984.23,7521,955.96,34,0,28116.0,104.0,-257.0,28112.0,3.7,0.1,0.7,3.6,44852.0,23.0,251.0,44855.0,16736.0,-81.0,508.0,16743.0,62.7,0.2,-0.9,62.7,60.4,0.1,-1.3,60.5,92.6,12.3,-7.1,90.6,100.18,-0.56,0.139,100.3,100.76,0.49,2.257,100.5,97.48,-1.03,-11.604,97.5,100.0,0.0,0.0,100.0,100.13,0.0,0.669,100.1,101.5,-0.71,2.761,101.7,101.24,0.89,3.014,100.9,71970.0,57609.0,14361.0,61585.0,11119.0,1265.0,681.0,2117.0,46403.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,44.0,7.0
주중,호남선,17,0,17,0,0,11424,587704,329239,515067.4782585745,36102.31762747554,288689.2532640769,9.524058337211828,242.54658224714376,5.890638948901522,0,469,0,0,469,119,119,272,918,6097.018518518518,0,500429,903.35,897.7,8413,911.03,34,0,28208.0,92.0,-172.0,27995.0,3.4,-0.3,0.3,3.7,44884.0,32.0,259.0,44884.0,16675.0,-61.0,430.0,16889.0,62.8,0.1,-0.8,62.4,60.7,0.3,-1.0,60.1,99.0,6.4,-3.0,94.1,100.09,-0.09,0.609,100.2,100.61,-0.15,3.228,100.5,96.65,-0.83,-12.172,97.6,100.0,0.0,0.0,100.0,100.13,0.0,0.669,100.1,101.46,-0.04,4.194,102.1,101.24,0.0,2.675,101.4,70686.0,57106.0,13580.0,61764.0,11514.0,1387.0,864.0,2851.0,45148.0,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,213502.0,4.2,106500.0,2.1,27.0,10.0
