전체주중주말,주운행선,Date,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종완료자수,확진자수,정부대응정도,코로나진행정도,사망자수,격리된자수,국가이동제한정도,접종시작자수,경제활동인구_원자료,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_원자료,비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_원자료,총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_원자료,운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비 운영_원자료,개인운송장비 운영_전기대비증감,개인운송장비 운영_전년동기대비증감,개인운송장비 운영_이동평균(3기간),철도 여객수송_원자료,철도 여객수송_전기대비증감,철도 여객수송_전년동기대비증감,철도 여객수송_이동평균(3기간),도로 여객수송_원자료,도로 여객수송_전기대비증감,도로 여객수송_전년동기대비증감,도로 여객수송_이동평균(3기간),항공 및 수상여객운송_원자료,항공 및 수상여객운송_전기대비증감,항공 및 수상여객운송_전년동기대비증감,항공 및 수상여객운송_이동평균(3기간),기타 여객운송_원자료,기타 여객운송_전기대비증감,기타 여객운송_전년동기대비증감,기타 여객운송_이동평균(3기간),내국인출입국_전체,내국인출입국_공항,내국인출입국_항구,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,출생아수(명),사망자수(명),자연증가건수(명),조출생률(천명당),조사망률(천명당),자연증가율(천명당),합계출산율(명),출생성비(명),혼인건수(건),조혼인율(천명당),이혼건수(건),조이혼율(천명당),News_Count,Sentiment
주중,전라선,2025-11-01,16,0,16,0,0,0,397845,0,0,0,0,0,0,9.320318631,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238300,358400,-120000,4.7,7,-2.4,0.75,105,222412,4.4,91151,1.8,0,0
주중,전라선,2025-12-01,19,1,18,1,0,0,397845,0,0,0,0,0,0,8.668226083,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238300,358400,-120000,4.7,7,-2.4,0.75,105,222412,4.4,91151,1.8,0,0
주중,호남선,2015-01-01,17,1,16,1,0,8432,406687,259679,447936.9013,41015.29552,286203.3918,10.8528076,185.6677551,6.710991418,0,425,0,119,306,85,85,204,714,6182.833333,0,0,0,0,0,0,0,0,26380,-188,439,26540,3.7,0.4,0.3,3.8,43040,36,470,43042,16660,224,31,16502,61.3,-0.5,0.4,61.7,59,-0.7,0.2,59.3,103.2,1.5,-7,102.9,94.643,0.637,0.913,94.4,101.336,0.534,-0.012,100.9,106.239,-8.126,-20.973,107.6,91.619,1.981,1.981,91,85.896,0.124,0.403,85.9,98.721,-1.15,-8.58,97.7,90.656,0.873,5.156,90.7,1834538,1752505,82033,917054,723255,17686,3094,7752,165267,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,74,10
주중,호남선,2015-02-01,16,2,14,2,2,8044,388900,295194,431189.2525,39014.2568,328149.094,12.04425908,176.8437369,7.605306897,0,385,60,91,234,80,80,192,678,6932.958874,0,0,0,0,0,0,0,0,26671,291,379,26630,4.5,0.8,0,4.1,43081,41,465,43079,16410,-250,86,16449,61.9,0.6,0.2,61.8,59.1,0.1,0.2,59.3,103.9,0.7,-5.3,103,94.587,-0.056,0.607,94.6,100.706,-0.63,-0.493,100.8,102.071,-4.168,-24.853,104.6,91.619,0,1.981,91.6,85.896,0,0.308,85.9,94.413,-4.308,-8.978,94.1,91.516,0.86,3.118,91.3,1445609,1380698,64911,1050706,815138,14354,2256,36399,182559,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,118,9
주중,호남선,2015-03-01,18,0,18,0,0,8928,431372,260951,453851.243,41311.00545,274570.7723,10.88861957,197.7568271,6.400555306,0,450,0,126,324,90,90,216,756,6213.119048,0,0,0,0,0,0,0,0,26840,169,352,26905,4,-0.5,0.1,4.1,43117,36,461,43118,16277,-133,109,16213,62.2,0.3,0.1,62.4,59.8,0.7,0.1,59.8,102,-1.9,-7.7,103.6,94.596,0.009,0.443,94.6,100.405,-0.301,-0.476,100.4,105.515,3.444,-21.49,104.4,91.619,0,1.981,91.6,85.896,0,0.271,85.9,89.082,-5.331,-11.634,91.5,91.589,0.073,3.858,91.6,1416683,1351433,65250,1238144,958493,18549,3241,27129,230732,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,76,24
주중,호남선,2015-04-01,18,0,18,0,0,10016,477907,358916,572794.5544,41541.51751,430476.4849,13.49418202,248.1643901,9.187040803,0,433,0,7,426,107,107,216,1062,6080.290476,0,0,0,0,0,0,0,0,27204,364,186,27166,3.9,-0.1,0.1,3.9,43157,40,460,43156,15953,-324,274,15990,63,0.8,-0.3,62.9,60.6,0.8,-0.3,60.5,104.9,2.9,-4.8,104.4,94.625,0.029,0.411,94.7,100.135,-0.27,-1.094,100.2,105.494,-0.021,-20.925,106,91.619,0,1.981,91.6,85.896,0,0.271,85.9,91.062,1.98,-11.466,91.2,91.571,-0.018,3.741,91.5,1495460,1418424,77036,1384567,1112904,17326,4913,5556,243868,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,80,10
주중,호남선,2015-05-01,16,2,14,2,0,9132,437696,363878,509014.2879,36971.55961,420695.4353,13.23105232,220.3282982,9.091963049,0,395,0,11,384,96,96,192,972,5968.274957,0,0,0,0,0,0,0,0,27453,249,387,27382,3.7,-0.2,0.2,3.8,43194,37,453,43194,15741,-212,67,15813,63.6,0.6,0.3,63.4,61.2,0.6,0.1,61,106.3,1.4,1,103.3,94.89,0.265,0.521,94.8,100.085,-0.05,-1.383,100,107.005,1.511,-19,107.1,91.619,0,1.981,91.6,85.896,0,0.271,85.9,93.559,2.497,-9.548,92.8,91.461,-0.11,3.567,91.4,1579265,1492278,86987,1334212,1060730,19010,4679,9222,240571,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,73,13
주중,호남선,2015-06-01,18,0,18,0,0,10096,479194,294617,577270.8917,40407.08555,354982.7074,11.06594603,257.1496407,7.364760115,0,442,0,6,436,108,108,220,1082,4900.713934,0,0,0,0,0,0,0,0,27488,35,357,27492,3.8,0.1,0.3,3.7,43232,38,449,43230,15744,3,92,15738,63.6,0,0.2,63.6,61.2,0,0,61.2,98.8,-7.5,-9.3,102,94.909,0.019,0.661,95,99.725,-0.36,-1.653,99.9,108.738,1.733,-16.453,108,91.619,0,1.981,94.3,85.896,0,0.271,87.5,93.671,0.112,-9.977,96.1,91.278,-0.183,3.292,91.4,1373551,1307970,65581,750925,517926,12347,3122,11462,206068,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,60,10
주중,호남선,2015-07-01,18,0,18,0,0,10168,483251,357096,592239.7909,41739.06437,436866.4782,13.30691242,255.4282897,9.08862441,0,510,0,29,481,108,108,236,1091,5895.363441,0,0,0,0,0,0,0,0,27536,48,342,27439,3.6,-0.2,0.2,3.6,43265,33,445,43264,15730,-14,104,15826,63.6,0,0.1,63.4,61.3,0.1,-0.1,61.1,100.9,2.1,-4.7,100.6,95.08,0.171,0.694,95.1,99.875,0.15,-1.463,100,108.307,-0.431,-16.62,107.8,99.513,7.894,9.875,96.9,90.653,4.757,5.028,89.2,101.179,7.508,-7.992,98.9,91.315,0.037,3.499,91.4,1675332,1598654,76678,629737,419430,12867,3734,8477,185229,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,61,13
주중,호남선,2015-08-01,17,0,17,0,0,11696,568750,386770,547461.9572,39309.72781,372284.0219,11.55955476,236.8820542,7.974159416,0,461,0,0,461,102,102,204,1088,6043.28125,0,0,0,0,0,0,0,0,27294,-242,217,27395,3.4,-0.2,0.1,3.4,43296,31,435,43296,16003,273,218,15902,63,-0.6,-0.2,63.2,60.9,-0.4,-0.2,61.1,102.2,1.3,-5.3,102.2,95.213,0.133,0.662,95.1,100.425,0.55,-0.496,99.9,106.491,-1.816,-17.575,106.3,99.513,0,9.875,99.5,90.989,0.336,5.276,90.9,101.818,0.639,-8.511,98,91.58,0.265,3.338,91.6,1835249,1743316,91933,1069314,730808,17385,4207,46365,270549,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,59,13
주중,호남선,2015-09-01,18,1,17,1,1,12800,630203,438216,567685.2561,39714.15548,392221.4079,12.38621251,257.3987081,8.19797919,0,494,52,16,426,108,108,216,1180,6637.266518,0,0,0,0,0,0,0,0,27355,61,291,27336,3.2,-0.2,0.1,3.2,43328,32,431,43327,15973,-30,140,15991,63.1,0.1,0,63.1,61.1,0.2,0,61.1,103.5,1.3,-4.9,103.9,94.966,-0.247,0.476,95,99.324,-1.101,-1.656,99.8,104.213,-2.278,-18.062,104.6,99.513,0,9.875,99.5,90.989,0,5.276,91,91.119,-10.699,-12.406,94.7,91.763,0.183,2.96,91.7,1511657,1444939,66718,1206764,907874,16514,4442,20035,257899,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,98,19
주중,호남선,2015-10-01,17,0,17,0,0,11712,570985,420869,529532.1558,37132.0252,389697.2438,12.51531474,242.4501978,8.144608378,0,459,0,2,457,102,102,204,1090,6559.781723,0,0,0,0,0,0,0,0,27358,3,250,27337,3.1,-0.1,-0.1,3.1,43357,29,428,43357,15998,25,177,16020,63.1,0,0,63,61.2,0.1,0.1,61.1,106.1,2.6,0.5,105.4,94.966,0,0.761,94.9,99.785,0.461,-1.156,99.6,103.184,-1.029,-17.335,103.1,99.513,0,9.875,99.5,90.989,0,5.217,91,91.306,0.187,-10.938,90.3,91.864,0.101,2.897,91.8,1735308,1654005,81303,1383704,1076153,18270,5404,7929,275948,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,34,15
주중,호남선,2015-11-01,17,0,17,0,0,11696,569950,413838,527499.5319,36960.40921,383104.8977,12.34375032,242.6299394,7.992284543,0,451,0,0,451,102,102,204,1088,6466.21875,0,0,0,0,0,0,0,0,27298,-60,216,27207,3,-0.1,0,3.1,43386,29,419,43387,16088,90,202,16180,62.9,-0.2,-0.1,62.7,61,-0.2,-0.1,60.8,106.7,0.6,3.3,105.4,94.786,-0.18,0.771,94.9,99.685,-0.1,-0.818,99.8,102.018,-1.166,-15.895,101.9,99.513,0,9.875,99.5,90.989,0,5.217,91,88.604,-2.702,-9.862,90.5,91.864,0,2.585,91.9,1626063,1550003,76060,1150074,911647,17211,5717,10109,205390,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,128,20
주중,호남선,2015-12-01,19,0,19,0,0,13072,639084,478128,591126.5311,41771.18527,441549.0204,14.20434694,268.9577581,9.311036724,0,519,0,0,519,114,114,228,1216,7470.75,0,0,0,0,0,0,0,0,26965,-333,397,26965,3.2,0.2,-0.1,3.3,43418,32,414,43414,16453,365,17,16450,62.1,-0.8,0.3,62.1,60.1,-0.9,0.4,60,103.3,-3.4,1.6,103.5,95.07,0.284,1.064,95,99.785,0.1,-1.017,100.3,100.601,-1.417,-13.764,100.2,99.513,0,9.875,99.5,91.122,0.133,5.35,91.2,91.672,3.068,-8.199,91.1,92.075,0.211,2.292,92,1781715,1704808,76907,1116450,901131,13806,3460,12273,185780,438420,275895,162525,8.6,5.4,3.2,1.239,105.3,302828,5.9,109153,2.1,30,7
주중,호남선,2016-01-01,16,0,16,0,0,11044,545702,363127,527766.9041,37943.51565,351237.8132,10.64260776,222.5597817,7.52185833,0,436,0,2,434,96,96,192,1026,5661.825284,0,0,0,0,0,0,0,0,26631,-334,251,26840,3.7,0.5,0,3.9,43439,21,399,43443,16808,355,148,16602,61.3,-0.8,0,61.8,59,-1.1,0,59.3,100.6,-2.7,-2.6,100.7,95.232,0.162,0.589,95.3,101.527,1.742,0.191,100.3,98.05,-2.551,-8.189,98.2,99.513,0,7.894,99.5,91.361,0.239,5.465,91.3,93.08,1.408,-5.641,92.5,92.111,0.036,1.455,92.6,2112337,2029255,83082,1077431,865064,15867,3316,9352,183832,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,94,33
주중,호남선,2016-02-01,17,2,15,2,2,11952,590638,446619,564369.7381,40532.17986,425300.1154,12.7816209,236.7089924,9.112660696,0,488,79,16,393,102,102,204,1110,6800.459307,0,0,0,0,0,0,0,0,26925,294,254,26896,4.9,1.2,0.4,4.3,43471,32,390,43472,16546,-262,136,16576,61.9,0.6,0,61.9,58.9,-0.1,-0.2,59.2,98.3,-2.3,-5.6,99.8,95.64,0.408,1.053,95.4,99.725,-1.802,-0.981,100.3,95.845,-2.205,-6.226,96.4,99.513,0,7.894,99.5,91.361,0,5.465,91.4,92.855,-0.225,-1.558,91.5,93.567,1.456,2.051,93.2,1876928,1803076,73852,1126250,849995,13629,2549,54122,205955,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,50,10
주중,호남선,2016-03-01,19,1,18,1,0,13072,644494,400991,617081.1894,44184.12665,383925.3169,11.82100763,265.3537699,8.195506017,0,580,0,0,580,114,114,228,1216,6265.484375,0,0,0,0,0,0,0,0,27133,208,293,27152,4.2,-0.7,0.2,4.3,43506,35,389,43505,16373,-173,96,16352,62.4,0.5,0.2,62.4,59.7,0.8,-0.1,59.7,100.6,2.3,-1.4,100.4,95.393,-0.247,0.797,95.5,99.695,-0.03,-0.71,99.8,95.173,-0.672,-10.342,95.6,99.513,0,7.894,99.5,91.361,0,5.465,91.4,88.51,-4.345,-0.572,90.1,93.933,0.366,2.344,93.8,1569162,1497437,71725,1389399,1123465,16149,3445,22176,224164,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,51,6
주중,호남선,2016-04-01,16,0,16,0,0,11008,541800,366548,520766.1774,37419.65845,352295.3176,10.82399058,222.6897736,7.548556311,0,486,0,0,486,96,96,192,1024,5727.3125,0,0,0,0,0,0,0,0,27398,265,194,27383,3.9,-0.3,0,3.9,43537,31,380,43538,16138,-235,185,16155,62.9,0.5,-0.1,62.9,60.5,0.8,-0.1,60.4,102.3,1.7,-2.6,100.9,95.573,0.18,0.948,95.5,99.865,0.17,-0.27,99.7,95.908,0.735,-9.586,96.2,99.513,0,7.894,99.5,91.361,0,5.465,91.4,88.848,0.338,-2.214,90,93.768,-0.165,2.197,93.6,1636597,1566847,69750,1469674,1214201,16162,4793,7352,227166,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,42,8
주중,호남선,2016-05-01,18,1,17,1,0,12480,615720,444057,582649.9549,42035.46876,417922.7548,12.93845435,249.4811757,9.012481403,0,570,0,4,566,108,108,216,1164,6839.104018,0,0,0,0,0,0,0,0,27617,219,164,27578,3.6,-0.3,-0.1,3.7,43571,34,377,43569,15955,-183,214,15991,63.4,0.5,-0.2,63.3,61.1,0.6,-0.1,61,99.8,-2.5,-6.5,100.5,95.63,0.057,0.74,95.6,99.545,-0.32,-0.54,99.7,97.504,1.596,-9.501,98.1,99.513,0,7.894,99.5,91.361,0,5.465,91.4,92.536,3.688,-1.023,90.8,93.109,-0.659,1.648,93.3,1656728,1581790,74938,1492680,1202692,17810,4844,13378,253956,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,52,9
주중,호남선,2016-06-01,18,1,17,1,0,12492,615666,422112,587246.5594,42062.04348,401047.4389,12.2900627,251.309294,8.575263515,0,557,0,2,555,108,108,216,1158,6542.669196,0,0,0,0,0,0,0,0,27720,103,232,27691,3.6,0,-0.2,3.6,43600,29,368,43599,15880,-75,136,15908,63.6,0.2,0,63.5,61.3,0.2,0.1,61.2,99.3,-0.5,0.5,100.2,95.611,-0.019,0.702,95.6,99.625,0.08,-0.1,100,100.948,3.444,-7.79,99.9,99.513,0,7.894,99.5,91.361,0,5.465,91.4,90.893,-1.643,-2.778,93.9,93.118,0.009,1.84,93.2,1778317,1706260,72057,1554413,1277116,14938,4431,14653,243275,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,29,1
주중,호남선,2016-07-01,16,0,16,0,0,11008,542280,369807,524796.3714,37685.43534,357569.7544,10.91101015,222.8159227,7.662743899,0,494,0,0,494,96,96,192,1024,5778.234375,0,0,0,0,0,0,0,0,27737,17,201,27716,3.5,-0.1,-0.1,3.6,43626,26,361,43626,15889,9,159,15910,63.6,0,0,63.5,61.3,0,0,61.3,101.6,2.3,0.7,101.2,95.431,-0.18,0.351,95.6,100.906,1.281,1.031,100.5,101.179,0.231,-7.128,100.7,99.513,0,0,99.6,91.361,0,0.708,91.4,98.411,7.518,-2.768,96.5,93.265,0.147,1.95,93.2,2086068,2004044,82024,1703495,1405496,14633,4965,11716,266685,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,58,19
주중,호남선,2016-08-01,19,1,18,1,0,13180,649146,471969,620818.4139,45199.65798,450256.9563,13.78570541,260.9966371,9.793067243,0,587,0,2,585,114,114,228,1222,7326.784821,0,0,0,0,0,0,0,0,27690,-47,396,27702,3.6,0.1,0.2,3.5,43652,26,356,43652,15962,73,-41,15950,63.4,-0.2,0.4,63.5,61.2,-0.1,0.3,61.2,102.6,1,0.4,102.2,95.677,0.246,0.464,95.8,100.966,0.06,0.541,101,99.898,-1.281,-6.593,100.2,99.723,0.21,0.21,99.7,91.547,0.186,0.558,91.5,100.241,1.83,-1.577,97.2,93.246,-0.019,1.666,93.3,2064241,1985216,79025,1664303,1312514,15957,4558,54211,277063,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,40,6
주중,호남선,2016-09-01,17,2,15,2,2,12128,599058,466229,555712.8945,39802.49768,426973.3003,13.02918617,237.3620172,9.126161665,0,522,78,6,438,102,102,204,1106,7104.753125,0,0,0,0,0,0,0,0,27679,-11,324,27678,3.5,-0.1,0.3,3.5,43678,26,350,43678,15998,36,25,15999,63.4,0,0.3,63.4,61.1,-0.1,0,61.2,102.5,-0.1,-1,102.6,96.247,0.57,1.281,96.1,101.046,0.08,1.722,101,99.404,-0.494,-4.809,99.6,99.723,0,0.21,99.7,91.547,0,0.558,91.5,93.09,-7.151,1.971,95.3,93.512,0.266,1.749,93.5,1904524,1834765,69759,1523928,1199450,15556,4422,25300,279200,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,317,48
주중,호남선,2016-10-01,17,1,16,1,0,11696,578940,434474,541215.4391,38975.52291,406236.0091,12.75911823,236.0637795,8.724389215,0,554,0,0,554,102,102,204,1088,6788.65625,0,0,0,0,0,0,0,0,27666,-13,308,27653,3.3,-0.2,0.2,3.3,43704,26,347,43704,16038,40,40,16051,63.3,-0.1,0.2,63.3,61.2,0.1,0,61.2,102.8,0.3,-3.3,100.4,96.379,0.132,1.413,96.3,101.006,-0.04,1.221,100.7,99.53,0.126,-3.654,99.8,99.723,0,0.21,99.7,91.547,0,0.558,91.5,92.433,-0.657,1.127,91.4,93.851,0.339,1.987,93.7,1865552,1786215,79337,1587797,1303692,16982,5082,9069,252972,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,362,25
주중,호남선,2016-11-01,18,0,18,0,0,12384,613320,449028,576409.5027,41202.27601,421990.8461,13.17833004,251.8172529,8.996496045,0,581,0,0,581,110,110,224,1152,7016.0625,0,0,0,0,0,0,0,0,27613,-53,315,27497,3.1,-0.2,0.1,3.2,43730,26,344,43730,16117,79,29,16233,63.1,-0.2,0.2,62.9,61.2,0,0.2,60.9,95.9,-6.9,-10.8,97.6,96.237,-0.142,1.451,96.3,100.145,-0.861,0.46,100.6,100.57,1.04,-1.448,100.7,99.723,0,0.21,99.7,91.547,0,0.558,91.5,88.744,-3.689,0.14,91,93.796,-0.055,1.932,93.8,1825701,1749805,75896,1309055,1076471,16713,4906,11778,199187,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,136,19
주중,호남선,2016-12-01,17,0,17,0,0,11084,547431,344288,546176.3835,39662.87585,342351.5295,10.66256876,234.1169379,7.531542663,0,454,0,0,454,125,126,275,938,6239.632165,0,0,0,0,0,0,0,0,27211,-402,246,27237,3.2,0.1,0,3.3,43755,25,337,43758,16544,427,91,16522,62.2,-0.9,0.1,62.2,60.2,-1,0.1,60.2,94.2,-1.7,-9.1,94.4,96.342,0.105,1.272,96.6,100.796,0.651,1.011,100.8,101.945,1.375,1.344,102.6,99.723,0,0.21,100,91.547,0,0.425,91.8,91.926,3.182,0.254,92.1,93.722,-0.074,1.647,93.8,2007035,1931158,75877,1343398,1102769,13111,4156,17609,205753,406243,280827,125416,7.9,5.5,2.5,1.172,105,281635,5.5,107328,2.1,142,12
주중,호남선,2017-01-01,18,0,18,0,0,12560,619940,384904,586636.554,42875.56027,362881.096,11.10845074,246.3058986,8.034713733,0,428,50,4,374,144,144,324,1016,6792.635714,0,0,0,0,0,0,0,0,26886,-325,255,27139,3.7,0.5,0,3.9,43790,35,351,43788,16904,360,96,16648,61.4,-0.8,0.1,62,59.1,-1.1,0.1,59.5,93.2,-1,-7.4,93.9,97.366,1.024,2.134,97.1,101.507,0.711,-0.02,101.4,105.189,3.244,7.139,104.5,100.497,0.774,0.984,100.2,92.183,0.636,0.822,92,95.68,3.754,2.6,94,93.942,0.22,1.831,94.2,2343048,2262448,80600,1220695,978223,15248,3649,10378,213197,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,107,21
주중,호남선,2017-02-01,16,0,16,0,0,11006,543249,336790,512050.5935,37280.19885,317053.2667,9.919673815,219.7575089,6.990168512,0,376,0,0,376,128,128,287,896,6014.107143,0,0,0,0,0,0,0,0,27321,435,396,27262,4.9,1.2,0,4.2,43818,28,347,43818,16497,-407,-49,16556,62.4,1,0.5,62.2,59.3,0.2,0.4,59.6,94.4,1.2,-3.9,94.9,97.632,0.266,1.992,97.5,101.887,0.38,2.162,101.8,106.229,1.04,10.384,105.9,100.497,0,0.984,100.5,92.183,0,0.822,92.2,94.394,-1.286,1.539,93.3,94.839,0.897,1.272,94.5,2231269,2143635,87634,1252080,952948,13790,3003,59952,222387,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,49,5
주중,호남선,2017-03-01,18,1,17,1,0,12348,610386,335684,578780.6452,41670.62521,318206.0807,9.898993094,249.9925949,6.927370598,0,423,0,0,423,144,144,306,1008,5994.357143,0,0,0,0,0,0,0,0,27579,258,446,27604,4.1,-0.8,-0.1,4.4,43846,28,340,43845,16267,-230,-106,16241,62.9,0.5,0.5,63,60.3,1,0.6,60.2,97,2.6,-3.6,97.7,97.565,-0.067,2.172,97.5,101.937,0.05,2.242,101.9,106.145,-0.084,10.972,105.7,100.497,0,0.984,100.5,92.183,0,0.822,92.2,89.814,-4.58,1.304,92.5,94.62,-0.219,0.687,94.6,1940542,1861881,78661,1233640,970389,16551,3312,28257,215131,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,72,16
주중,호남선,2017-04-01,16,0,16,0,0,10240,510661,314732,524766.086,37694.93918,323349.2692,9.861203698,222.7380115,6.772848361,0,432,0,56,376,128,128,272,880,5722.4,0,0,0,0,0,0,0,0,27911,332,513,27826,4.2,0.1,0.3,4,43871,25,334,43873,15960,-307,-178,16048,63.6,0.7,0.7,63.4,61,0.7,0.5,60.9,101.8,4.8,-0.5,102.7,97.442,-0.123,1.869,97.5,101.967,0.03,2.102,101.9,104.864,-1.281,8.956,105.2,100.497,0,0.984,100.7,92.183,0,0.822,92.2,93.23,3.416,4.382,93.1,94.482,-0.138,0.714,94.4,2003943,1915430,88513,1075899,854669,14903,5270,9359,191698,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,63,18
주중,호남선,2017-05-01,19,1,18,1,0,12196,609576,407571,620773.0715,44855.34521,413661.0762,12.69058379,262.987446,8.749431416,0,559,0,59,500,152,152,323,1047,7390.601914,0,0,0,0,0,0,0,0,27987,76,370,27993,3.6,-0.6,0,3.9,43902,31,331,43899,15916,-44,-39,15907,63.7,0.1,0.3,63.7,61.5,0.5,0.4,61.3,109.2,7.4,9.4,107.9,97.546,0.104,1.916,97.4,101.887,-0.08,2.342,101.8,104.475,-0.389,6.971,104.3,101.109,0.612,1.596,100.5,92.183,0,0.822,92.1,96.384,3.154,3.848,94.5,94.198,-0.284,1.089,94.3,2003834,1908438,95396,977889,738590,16530,4293,19819,198657,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,77,4
주중,호남선,2017-06-01,17,1,16,1,0,11024,552935,336447,566077.3773,39956.87116,344490.736,10.34456619,240.8364058,7.095682307,0,520,0,55,465,136,136,289,943,6063.594761,0,0,0,0,0,0,0,0,28081,94,361,28035,3.8,0.2,0.2,3.6,43924,22,324,43924,15844,-72,-36,15890,63.9,0.2,0.3,63.8,61.5,0,0.2,61.5,112.6,3.4,13.3,111.5,97.338,-0.208,1.727,97.5,101.627,-0.26,2.002,101.6,103.52,-0.955,2.572,103.3,100,-1.109,0.487,100.4,91.918,-0.265,0.557,92,93.887,-2.497,2.994,97,94.134,-0.064,1.016,94.2,2098126,2017883,80243,991802,775181,13259,4069,18636,180657,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,52,14
주중,호남선,2017-07-01,17,0,17,0,0,10928,548654,329826,569670.9109,40336.17091,341889.7574,10.21157065,240.1069367,7.068067584,0,522,0,56,466,136,136,289,941,5951.78649,0,0,0,0,0,0,0,0,28037,-44,300,28007,3.4,-0.4,-0.1,3.6,43946,22,320,43946,15909,65,20,15939,63.8,-0.1,0.2,63.7,61.6,0.1,0.3,61.4,112.7,0.1,11.1,112.2,97.499,0.161,2.068,97.6,101.186,-0.441,0.28,101.1,101.997,-1.523,0.818,102.8,100,0,0.487,100,91.918,0,0.557,91.9,100.691,6.804,2.28,98.8,94.372,0.238,1.107,94.3,2389447,2300588,88859,1008671,782389,14145,5334,14278,192525,357771,285534,72237,7,5.6,1.4,1.052,106.3,264455,5.2,106032,2.1,61,12
